event_date,order_datetime,store_name,products_list,total_eur,status,order_type,deposit_eur
2024-07-28,28/07/2024 20:00,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:00,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:00,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:00,Punto Food,"Maxi tacos, BUN pollo, Poke pollo, Patatine, Patatine",42,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:01,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Main Bar Jack Daniel's,"Bicchiere, Cocktail, Cocktail",21,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-28,28/07/2024 20:02,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,"Bicchiere, Vino e bolle",7,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Analcolico,8,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Gin No.3,No.3 MULE,13,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:03,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Bar Barcelo,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Punto Food,"Maxi tacos, Maxi tacos",20,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Main Bar Jack Daniel's,Shot,5,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Main Bar Jack Daniel's,"Bicchiere, Shot",6,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Bar Barcelo,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:04,Bar Barcelo,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Bar Gin No.3,No.3 MULE,13,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Bar Barcelo,Vino e bolle,6,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,"Gin Tonic, Sprtiz",20,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:05,Bar Gin No.3,No.3 MULE,13,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Punto Food,BUN ceci,10,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Vino e bolle, Vino e bolle",14,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Punto Food,"Patatine, Patatine",12,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:06,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Punto Food,Patatine,6,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic, Gin Tonic",30,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Bar Barcelo,"Shot, Shot, Shot",15,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Punto Food,Gyoza,8,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Bar Barcelo,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,Bottiglia Vino,25,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Bar Barcelo,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:07,Main Bar Jack Daniel's,"Cocktail, Bottiglia Vino",35,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Main Bar Jack Daniel's,Shot,5,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Main Bar Jack Daniel's,"Acqua, Acqua",4,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Bar Barcelo,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:08,Punto Food,Poke uova,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Main Bar Jack Daniel's,Vino e bolle,6,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Main Bar Jack Daniel's,Cocktail Premium,13,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Punto Food,Poke pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:09,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Main Bar Jack Daniel's,"Bicchiere, Acqua",3,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Soft Drink",7,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Bar Barcelo,"Gin Tonic, Gin Tonic, Cocktail",30,confirmed,experience,0
2024-07-28,28/07/2024 20:10,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Bar Barcelo,"Sprtiz, Sprtiz",20,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Punto Food,"Maxi tacos, Maxi tacos",20,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Bar Barcelo,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:11,Main Bar Jack Daniel's,"Bicchiere, Bottiglia Vino",26,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Bar Barcelo,Shot,5,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's,"Gin Tonic, Gin Tonic, Gin Tonic",30,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Punto Food,Patatine,6,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:12,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Main Bar Jack Daniel's,"Bicchiere, Sprtiz",11,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Punto Food,Patatine,6,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Main Bar Jack Daniel's,"Soft Drink, Soft Drink",10,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:13,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,"Bicchiere, Bicchiere, Gin Tonic, Gin Tonic",22,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Bar Barcelo,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,"Bicchiere, Soft Drink",6,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:14,Main Bar Jack Daniel's Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's,Bottiglia Vino,25,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's,"Acqua, Acqua, Acqua",6,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Punto Food,"Poke pollo, Patatine, Takoyaki",24,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Bar Barcelo,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:15,Main Bar Jack Daniel's,"Cocktail, Cocktail, Acqua",22,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,"Acqua, Acqua",4,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,"Cocktail, Soft Drink",15,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Punto Food,Patatine,6,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Bar Gin No.3,Bicchiere,1,confirmed,experience,0
2024-07-28,28/07/2024 20:16,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Bar Barcelo,"Gin Tonic, Gin Tonic",20,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Bar Barcelo,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Bar Barcelo,"Bicchiere, Bicchiere, Gin Tonic, Gin Tonic",22,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:17,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Bar Barcelo,"Bicchiere, Analcolico",9,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:18,Bar Barcelo,"Bicchiere, Cocktail",11,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Punto Food,Patatine,6,confirmed,experience,0
2024-07-28,28/07/2024 20:19,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:20,Bar Barcelo,"Bicchiere, Gin Tonic",11,confirmed,experience,0
2024-07-28,28/07/2024 20:20,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:20,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:20,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:20,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:20,Bar Barcelo Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Main Bar Jack Daniel's,Soft Drink,5,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Bar Gin No.3,No.3 TONIC,13,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Main Bar Jack Daniel's,Acqua,2,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Bar Gin No.3,No.3 MULE,13,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Main Bar Jack Daniel's Birra,"Bicchiere, Birra",7,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Main Bar Jack Daniel's,Sprtiz,10,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Main Bar Jack Daniel's,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Punto Food,"BUN pollo, Poke uova, Patatine",26,confirmed,experience,0
2024-07-28,28/07/2024 20:21,Bar Barcelo,Cocktail,10,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Bar Barcelo Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Bar Barcelo,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Main Bar Jack Daniel's,"Cocktail, Cocktail",20,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Bar Barcelo Birra,"Birra, Birra",12,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Punto Food,Maxi tacos,10,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Main Bar Jack Daniel's Birra,Birra,6,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Main Bar Jack Daniel's,Gin Tonic,10,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Punto Food,BUN pollo,10,confirmed,experience,0
2024-07-28,28/07/2024 20:22,Bar Barcelo,"Gin Tonic, Sprtiz",20,confirmed,experience,0
2024-07-28,28/07/2024 20:23,Bar Gin No.3,"No.3 TONIC, No.3 TONIC",26,confirmed,experience,0
2024-07-28,28/07/2024 20:23,Bar Barcelo Birra,"Bicchiere, Birra",7,confirmed,experience,0
