event_date,order_datetime,store_name,products_list,total_eur,status,order_type,deposit_eur
2025-08-03,03/08/2025 16:55,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 16:56,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,"Bicchiere, Bicchiere, Sprtiz, Soft Drink",17,completed,experience,2
2025-08-03,03/08/2025 16:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 16:56,Malandrino,Patatina Grande,8,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Soft Drink",17,completed,experience,2
2025-08-03,03/08/2025 16:56,Cocktail Bar ,"Sprtiz, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:56,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Bicchiere, Bicchiere, Vino e bolle, Vino e bolle",12,completed,experience,0
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere, Bicchiere",20,completed,experience,0
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Sprtiz, Raffo",17,completed,experience,0
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,Bicchiere,0,completed,experience,0
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Bicchiere",31,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Bicchiere, Vino e bolle",7,completed,experience,1
2025-08-03,03/08/2025 16:57,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:58,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 16:58,Focacceria ,Veg,8,completed,experience,0
2025-08-03,03/08/2025 16:58,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 16:58,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:58,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:58,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:58,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:58,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:58,Malandrino,Patatina Grande,8,completed,experience,0
2025-08-03,03/08/2025 16:58,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:59,Cocktail Bar ,Vino e bolle,6,completed,experience,0
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Cocktail, Bicchiere",10,completed,experience,0
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 16:59,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 16:59,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:59,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 16:59,Cocktail Bar ,"Bicchiere, Raffo",8,completed,experience,1
2025-08-03,03/08/2025 17:00,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Sprtiz, Cocktail, Bicchiere, Bicchiere",22,completed,experience,2
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:00,Malandrino,"Burger, Burger",24,completed,experience,0
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:00,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:00,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:00,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:01,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:01,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:01,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:01,Malandrino,Burger,12,completed,experience,0
2025-08-03,03/08/2025 17:01,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 17:01,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:01,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:01,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:01,Cocktail Bar ,"Bicchiere, Cocktail",10,completed,experience,0
2025-08-03,03/08/2025 17:01,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:02,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:02,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:02,Cocktail Bar ,Analcolico,8,completed,experience,0
2025-08-03,03/08/2025 17:02,Focacceria ,Mortadella,8,completed,experience,0
2025-08-03,03/08/2025 17:02,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:02,Cocktail Bar ,"Acqua, Raffo, Bicchiere, Cocktail",20,completed,experience,1
2025-08-03,03/08/2025 17:02,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:02,Cocktail Bar ,"Bicchiere, Nastro Azzurro",7,completed,experience,1
2025-08-03,03/08/2025 17:03,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:03,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:03,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Vino e bolle, Vino e bolle",12,completed,experience,0
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:03,Cocktail Bar ,"Bicchiere, Nastro Azzurro",7,completed,experience,1
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:04,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,"Sprtiz, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:04,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:04,Malandrino,Patatina Media,5,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:04,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:05,Malandrino,Burger,12,completed,experience,0
2025-08-03,03/08/2025 17:05,Malandrino,Patatina Media,5,completed,experience,0
2025-08-03,03/08/2025 17:05,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:05,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:05,Cocktail Bar ,"Bicchiere, Raffo",8,completed,experience,1
2025-08-03,03/08/2025 17:06,Cocktail Bar ,Cocktail Super premium ,15,completed,experience,0
2025-08-03,03/08/2025 17:06,Cocktail Bar ,"Bicchiere, Nastro Azzurro",7,completed,experience,1
2025-08-03,03/08/2025 17:06,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:06,Cocktail Bar ,"Cocktail, Soft Drink",15,completed,experience,0
2025-08-03,03/08/2025 17:06,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:06,Focacceria ,Veg,8,completed,experience,0
2025-08-03,03/08/2025 17:06,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:06,Cocktail Bar ,Cocktail signature,13,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,"Bicchiere, Bicchiere, Bicchiere, Bicchiere, Nastro Azzurro, Nastro Azzurro, Nastro Azzurro, Nastro Azzurro",24,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,Acqua,2,completed,experience,0
2025-08-03,03/08/2025 17:07,Malandrino,"Burger, Patatina Grande",20,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:07,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:08,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:08,Cocktail Bar ,Acqua,2,completed,experience,0
2025-08-03,03/08/2025 17:08,Cocktail Bar ,"Bottiglia Vino , Bicchiere, Bicchiere, Bicchiere, Bicchiere",31,completed,experience,4
2025-08-03,03/08/2025 17:08,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:08,Cocktail Bar ,Acqua,2,completed,experience,0
2025-08-03,03/08/2025 17:08,Cocktail Bar ,Soft Drink,5,completed,experience,0
2025-08-03,03/08/2025 17:09,Cocktail Bar ,Soft Drink,5,completed,experience,0
2025-08-03,03/08/2025 17:09,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 17:09,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:09,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:10,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:10,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:10,Cocktail Bar ,"Bicchiere, Bicchiere, Bicchiere, Bottiglia Vino ",30,completed,experience,3
2025-08-03,03/08/2025 17:10,Cocktail Bar ,"Bicchiere, Bicchiere, Soft Drink, Cocktail",17,completed,experience,2
2025-08-03,03/08/2025 17:10,Malandrino,"Patatina Media, Patatina Media",10,completed,experience,0
2025-08-03,03/08/2025 17:10,Malandrino,Patatina Grande,8,completed,experience,0
2025-08-03,03/08/2025 17:10,Malandrino,Burger,12,completed,experience,0
2025-08-03,03/08/2025 17:10,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:10,Cocktail Bar ,"Cocktail, Cocktail, Cocktail",30,completed,experience,0
2025-08-03,03/08/2025 17:10,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,"Cocktail, Raffo",17,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,"Sprtiz, Bicchiere",10,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:11,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:11,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:12,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:12,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:12,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 17:12,Cocktail Bar ,"Cocktail, Sprtiz, Bicchiere, Bicchiere",22,completed,experience,2
2025-08-03,03/08/2025 17:12,Focacceria ,Mortadella,8,completed,experience,0
2025-08-03,03/08/2025 17:13,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:13,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:13,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:13,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:13,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 17:14,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:14,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:14,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:14,Cocktail Bar ,"Bicchiere, Nastro Azzurro, Raffo, Sprtiz",24,completed,experience,1
2025-08-03,03/08/2025 17:14,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:14,Cocktail Bar ,"Bicchiere, Cocktail",10,completed,experience,0
2025-08-03,03/08/2025 17:12,Cocktail Bar ,"Bicchiere, Cocktail, Analcolico",19,completed,experience,1
2025-08-03,03/08/2025 17:14,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:14,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:15,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere, Bicchiere",22,completed,experience,2
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 17:15,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Bicchiere, Nastro Azzurro, Nastro Azzurro",13,completed,experience,1
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Raffo, Bicchiere",8,completed,experience,1
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:15,Malandrino,Patatina Media,5,completed,experience,0
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail signature",25,completed,experience,2
2025-08-03,03/08/2025 17:15,Malandrino,Patatina Media,5,completed,experience,0
2025-08-03,03/08/2025 17:15,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:15,Focacceria ,Mortadella,8,completed,experience,0
2025-08-03,03/08/2025 17:15,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:16,Focacceria ,Mortadella,8,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:16,Malandrino,Burger,12,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:16,Focacceria ,Prosciutto,8,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,"Nastro Azzurro, Nastro Azzurro, Vino e bolle",18,completed,experience,0
2025-08-03,03/08/2025 17:16,Cocktail Bar ,Acqua,2,completed,experience,0
2025-08-03,03/08/2025 17:16,Focacceria ,Mortadella,8,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Bicchiere,1,completed,experience,1
2025-08-03,03/08/2025 17:17,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 17:17,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Cocktail, Bicchiere",11,completed,experience,1
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Bicchiere, Sprtiz",11,completed,experience,1
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Cocktail Super premium , Nastro Azzurro",21,completed,experience,0
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Cocktail, Cocktail, Cocktail, Sprtiz, Bicchiere, Bicchiere, Bicchiere, Bicchiere",44,completed,experience,4
2025-08-03,03/08/2025 17:18,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:18,Focacceria ,"Veg, Veg",16,completed,experience,0
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Vino e bolle, Bicchiere",7,completed,experience,1
2025-08-03,03/08/2025 17:18,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:18,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere, Bicchiere",20,completed,experience,0
2025-08-03,03/08/2025 17:18,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:19,Cocktail Bar ,"Soft Drink, Acqua, Acqua",9,completed,experience,0
2025-08-03,03/08/2025 17:19,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:19,Cocktail Bar ,Bicchiere,1,completed,experience,1
2025-08-03,03/08/2025 17:19,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-08-03,03/08/2025 17:19,Malandrino,Patatina Media,5,completed,experience,0
2025-08-03,03/08/2025 17:19,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-08-03,03/08/2025 17:19,Malandrino,Patatina Media,5,completed,experience,0
2025-08-03,03/08/2025 17:19,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:19,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:19,Cocktail Bar ,Soft Drink,5,completed,experience,0
2025-08-03,03/08/2025 17:20,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 17:20,Focacceria ,Veg,8,completed,experience,0
2025-08-03,03/08/2025 17:20,Cocktail Bar ,"Cocktail, Bicchiere",10,completed,experience,0
2025-08-03,03/08/2025 17:20,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:20,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 17:20,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:21,Cocktail Bar ,Vino e bolle,6,completed,experience,0
2025-08-03,03/08/2025 17:21,Cocktail Bar ,"Cocktail, Raffo",17,completed,experience,0
2025-08-03,03/08/2025 17:21,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:21,Cocktail Bar ,"Cocktail Super premium , Bicchiere",16,completed,experience,1
2025-08-03,03/08/2025 17:21,Cocktail Bar ,"Bicchiere, Nastro Azzurro",7,completed,experience,1
2025-08-03,03/08/2025 17:21,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,"Raffo, Bicchiere, Soft Drink",13,completed,experience,1
2025-08-03,03/08/2025 17:22,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:22,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Sprtiz",22,completed,experience,2
2025-08-03,03/08/2025 17:22,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,"Bicchiere, Bicchiere, Cocktail, Cocktail",22,completed,experience,2
2025-08-03,03/08/2025 17:23,Cocktail Bar ,"Sprtiz, Sprtiz",20,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:23,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:24,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:24,Focacceria ,"Veg, Veg",16,completed,experience,0
2025-08-03,03/08/2025 17:24,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:24,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:24,Cocktail Bar ,Sprtiz,10,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Bottiglia Vino ,27,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Vino e bolle,6,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,"Cocktail, Cocktail",20,completed,experience,0
2025-08-03,03/08/2025 17:25,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:26,Focacceria ,"Veg, Veg",16,completed,experience,0
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Raffo,7,completed,experience,0
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:26,Cocktail Bar ,"Cocktail, Cocktail, Bicchiere",21,completed,experience,1
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Cocktail,10,completed,experience,0
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Nastro Azzurro,6,completed,experience,0
2025-08-03,03/08/2025 17:26,Cocktail Bar ,"Bicchiere, Cocktail",11,completed,experience,1
2025-08-03,03/08/2025 17:26,Cocktail Bar ,Sprtiz,10,completed,experience,0
